IntCode,latitude,longitude,numacc,numones,meanspeed,maxdiffspeed,numroad,uniroad,ZipCode,StopSign,StopPerWay,TrafficLight,TrafficFlash,turnrestriction,noparking,vissigns,yielding,Complaints311,AccOverTime,STlist,STstr
3242,40.44538821181985,-79.90001204479354,0.0,1,25.0,0.0,3.0,2.0,['15217'],1,2.0,0,,0,0,0,0,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARNEGIE PL', 'REYNOLDS ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARNEGIE PL REYNOLDS ST
3243,40.477795035628816,-79.95486059467757,0.15384615384615385,1,31.66666666666667,10.0,3.0,2.0,['15201'],0,,0,,0,0,0,0,2,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARNEGIE ST', 'STANTON AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARNEGIE ST STANTON AVE
3244,40.481038399126135,-79.95267154006453,0.0,0,25.0,0.0,4.0,2.0,['15201'],1,1.0,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARNEGIE ST', 'MCCANDLESS AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARNEGIE ST MCCANDLESS AVE
3245,40.42228257571092,-79.99582597578734,0.0,0,25.0,0.0,3.0,2.0,['15210'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARNIVAL WAY', 'MILLBRIDGE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARNIVAL WAY MILLBRIDGE ST
3246,40.381570343868304,-79.9842266208465,0.0,0,25.0,0.0,5.0,3.0,['15227'],1,2.5,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CAROL CIR', 'HORNING ST', 'STEWART AVE', 'None', 'None', 'None', 'None', 'None', 'None']",CAROL CIR HORNING ST STEWART AVE
3247,40.4528232442565,-79.99383429975039,0.0,0,25.0,0.0,4.0,2.0,['15212'],1,2.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARPENTER WAY', 'CHESBRO ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARPENTER WAY CHESBRO ST
3248,40.4521336458754,-79.99484386923513,0.0,0,25.0,0.0,4.0,2.0,['15212'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARPENTER WAY', 'WARFIELD ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARPENTER WAY WARFIELD ST
3249,40.453459093672365,-79.99301163580529,0.2307692307692308,0,30.0,10.0,4.0,2.0,['15212'],0,,0,,0,0,0,0,2,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","['CARPENTER WAY', 'CHESTNUT ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARPENTER WAY CHESTNUT ST
3250,40.454448265428034,-79.9917747427531,0.07692307692307693,0,25.0,0.0,3.0,2.0,['15212'],1,3.0,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['CARPENTER WAY', 'HEINZ ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARPENTER WAY HEINZ ST
3251,40.442716893318426,-79.89918117812489,0.0,0,25.0,0.0,3.0,2.0,['15221'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARRIAGE LN', 'RICHLAND LN', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARRIAGE LN RICHLAND LN
3252,40.44694288681565,-79.93798579386215,0.0,0,25.0,0.0,3.0,2.0,['15213'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARRIAGE RD', 'WARWICK TER', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARRIAGE RD WARWICK TER
3253,40.39143759670164,-79.98061180770064,0.0,0,25.0,0.0,3.0,2.0,['15210'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARRICK AVE', 'DIEHL AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARRICK AVE DIEHL AVE
3254,40.391120572407814,-79.98088952677612,0.07692307692307693,0,25.0,0.0,2.0,2.0,['15210'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['CARRICK AVE', 'RADIANT ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARRICK AVE RADIANT ST
3255,40.39178578072772,-79.9801779982798,0.0,0,25.0,0.0,3.0,2.0,['15210'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARRICK AVE', 'RURALTON ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARRICK AVE RURALTON ST
3256,40.46127454187419,-80.0016622081235,0.07692307692307693,0,16.666666666666668,25.0,3.0,2.0,['15212'],1,3.0,0,,0,1,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['CARRIE ST', 'HENDERSON ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARRIE ST HENDERSON ST
3257,40.46129294028568,-80.00216252247205,0.0,0,25.0,0.0,3.0,2.0,['15212'],0,,0,,0,1,0,0,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARRIE ST', 'SAM ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARRIE ST SAM ST
3258,40.46153554209491,-80.00132283822329,0.0,0,16.666666666666668,25.0,3.0,2.0,['15212'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARRIE ST', 'SPRAIN ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARRIE ST SPRAIN ST
3259,40.45871206907764,-80.01030849694395,0.0,0,25.0,0.0,4.0,2.0,['15212'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARRINGTON ST', 'PRYOR WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARRINGTON ST PRYOR WAY
3260,40.4588974380125,-80.0093593797378,0.0,0,25.0,0.0,4.0,2.0,['15212'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARRINGTON ST', 'FIREMAN WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARRINGTON ST FIREMAN WAY
3261,40.45909067777996,-80.00839344543664,0.07692307692307693,0,27.5,10.0,4.0,3.0,['15212'],0,,0,,0,0,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['CARRINGTON ST', 'CHARLICK WAY', 'FEDERAL ST', 'None', 'None', 'None', 'None', 'None', 'None']",CARRINGTON ST CHARLICK WAY FEDERAL ST
3262,40.45916380021705,-80.00802382719979,0.3076923076923077,0,31.66666666666667,10.0,3.0,2.0,['15212'],1,3.0,0,,0,0,1,0,1,"[0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","['CARRINGTON ST', 'FEDERAL ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARRINGTON ST FEDERAL ST
3263,40.465051008054964,-79.94822347620638,0.3076923076923077,3,25.0,0.0,4.0,2.0,['15224'],1,1.0,0,,0,0,0,0,2,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","['CARROLL ST', 'PEARL ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARROLL ST PEARL ST
3264,40.45902700134479,-79.92439597298358,0.07692307692307693,0,18.75,25.0,4.0,3.0,['15206'],1,2.0,0,,0,0,0,0,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['CARRON ST', 'EAST BUSWAY', 'ELLSWORTH AVE', 'None', 'None', 'None', 'None', 'None', 'None']",CARRON ST EAST BUSWAY ELLSWORTH AVE
3265,40.4262559369416,-80.0658894676472,0.0,0,25.0,0.0,2.0,2.0,['15205'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARROT WAY', 'CELTIC WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARROT WAY CELTIC WAY
3266,40.420205556037224,-80.01311984593136,0.0,0,17.0,24.0,3.0,2.0,['15211'],0,,0,,0,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARSEL WAY', 'SOUTHERN AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARSEL WAY SOUTHERN AVE
3267,40.42997738442126,-79.99869375250955,0.3076923076923077,1,50.0,30.0,2.0,2.0,['15219'],0,,0,,0,3,0,0,0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0]","['E CARSON ST', 'LIBERTY BRG', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",E CARSON ST LIBERTY BRG
3268,40.39433593604272,-79.93468259300855,0.0,0,25.0,0.0,2.0,2.0,['15207'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['E CARSON ST', 'HAYSGLEN ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",E CARSON ST HAYSGLEN ST
3269,40.42541570435429,-79.96452807599346,0.6923076923076923,0,31.66666666666667,10.0,3.0,2.0,['15203'],0,,1,0.0,1,1,0,1,8,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 4, 1, 1]","['E CARSON ST', 'HOT METAL ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",E CARSON ST HOT METAL ST
3270,40.424273222833186,-79.96278302997692,0.0,1,31.66666666666667,10.0,3.0,2.0,['15203'],0,,0,,1,0,0,2,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['E CARSON ST', 'SARAH ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",E CARSON ST SARAH ST
3271,40.394230544866865,-79.9365152472582,0.2307692307692308,2,35.0,0.0,3.0,3.0,['15207'],0,,0,,0,0,0,0,0,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['E CARSON ST', 'W 8TH AVE TO E CARSON ST RMPP', 'E CARSON ST TO GLENWOOD BRG RMPP', 'None', 'None', 'None', 'None', 'None', 'None']",E CARSON ST W 8TH AVE TO E CARSON ST RMPP E CARSON ST TO GLENWOOD BRG RMPP
3272,40.42943690438074,-79.99710166748055,0.38461538461538464,0,31.66666666666667,10.0,3.0,2.0,['15219'],0,,0,,0,1,0,0,2,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1]","['E CARSON ST', 'TERMINAL WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",E CARSON ST TERMINAL WAY
3273,40.432138746878636,-80.00398739161493,4.538461538461538,2,33.0,10.0,5.0,4.0,['15219'],0,,1,0.0,2,0,0,1,13,"[3, 4, 6, 0, 8, 2, 3, 9, 7, 1, 3, 1, 4, 8]","['E CARSON ST', 'W CARSON ST', 'SMITHFIELD STREET BRG', 'SOUTH HILLS JUNCTION TUNL', 'None', 'None', 'None', 'None', 'None']",E CARSON ST W CARSON ST SMITHFIELD STREET BRG SOUTH HILLS JUNCTION TUNL
3274,40.42371506495853,-79.96196170848206,2.923076923076924,0,31.66666666666667,10.0,3.0,2.0,['15203'],0,,0,,0,0,0,0,2,"[3, 1, 0, 0, 2, 2, 1, 1, 6, 6, 3, 2, 3, 8]","['E CARSON ST', 'SARAH ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",E CARSON ST SARAH ST
3275,40.42407178170095,-79.96247641273871,0.15384615384615385,1,24.0,35.0,5.0,2.0,['15203'],0,,1,0.0,2,0,1,3,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]","['E CARSON ST', 'SARAH ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",E CARSON ST SARAH ST
3276,40.44305406481933,-80.02521101255667,0.3076923076923077,4,33.0,10.0,5.0,2.0,['15219'],0,,0,,0,0,0,0,0,"[0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['W CARSON ST', 'MUSK WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST MUSK WAY
3277,40.45065558906403,-80.03662373468813,0.07692307692307693,0,35.0,0.0,3.0,2.0,['15220'],0,,1,0.0,1,0,0,0,1,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['W CARSON ST', 'WEST BUSWAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST WEST BUSWAY
3278,40.445925738198575,-80.03044045325267,0.15384615384615385,3,35.0,0.0,4.0,2.0,['15220'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","['W CARSON ST', 'WEST END TO W CARSON RMPP', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST WEST END TO W CARSON RMPP
3279,40.44068945422305,-80.01890938001975,0.4615384615384616,2,31.66666666666667,10.0,3.0,2.0,['15219'],0,,1,0.0,0,0,0,0,2,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0]","['W CARSON ST', 'W STATION SQUARE DR', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST W STATION SQUARE DR
3280,40.439737236954436,-80.01704143186927,0.0,4,37.5,10.0,4.0,3.0,['15219'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['W CARSON ST', 'W CARSON TO FT PITT RMPP', 'WB FT PITT OFRP CARSON ST RMP', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST W CARSON TO FT PITT RMPP WB FT PITT OFRP CARSON ST RMP
3281,40.434537395225924,-80.00812313913825,0.2307692307692308,2,23.75,35.0,4.0,3.0,['15219'],0,,0,,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","['W CARSON ST', 'W STATION SQUARE DR', 'WABASH TUNL', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST W STATION SQUARE DR WABASH TUNL
3282,40.452885775887935,-80.03936723386039,4.153846153846153,0,35.0,0.0,3.0,2.0,['15204'],0,,1,0.0,1,0,0,1,7,"[4, 2, 5, 7, 2, 8, 2, 5, 5, 6, 0, 1, 2, 5]","['W CARSON ST', 'CORLISS ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST CORLISS ST
3283,40.46442864695185,-80.0531737764804,1.6153846153846154,0,35.0,0.0,3.0,2.0,['15204'],1,1.5,0,,0,0,0,1,1,"[1, 0, 2, 0, 2, 0, 0, 3, 4, 5, 1, 0, 1, 2]","['W CARSON ST', 'STANHOPE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST STANHOPE ST
3284,40.43383057392215,-80.00677527474174,1.1538461538461535,2,23.75,35.0,4.0,3.0,['15219'],0,,1,0.0,4,0,0,0,3,"[4, 1, 1, 0, 0, 2, 0, 0, 2, 1, 1, 1, 0, 2]","['W CARSON ST', 'WABASH TUNL', 'COMMERCE DR', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST WABASH TUNL COMMERCE DR
3285,40.43277277949768,-80.00504132900694,1.0,2,23.33333333333333,35.0,3.0,2.0,['15219'],0,,1,1.0,0,0,0,0,2,"[0, 1, 1, 0, 2, 0, 0, 3, 4, 1, 0, 0, 0, 1]","['W CARSON ST', 'WABASH TUNL', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST WABASH TUNL
3286,40.46377220909,-80.05266511262978,0.0,0,35.0,0.0,3.0,2.0,['15204'],1,3.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['W CARSON ST', 'SAGAMORE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST SAGAMORE ST
3287,40.462744244414104,-80.05188762567799,0.8461538461538461,0,35.0,0.0,3.0,2.0,['15204'],0,,1,0.0,1,0,0,0,3,"[1, 0, 3, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 1]","['W CARSON ST', 'TABOR ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST TABOR ST
3288,40.46215309550913,-80.05127156584797,0.3076923076923077,0,31.66666666666667,10.0,3.0,2.0,['15204'],1,3.0,0,,0,0,0,0,0,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","['W CARSON ST', 'FLORIEN ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST FLORIEN ST
3289,40.4614785090377,-80.05032911818974,0.38461538461538464,0,31.66666666666667,10.0,3.0,2.0,['15204'],1,3.0,0,,0,0,0,0,0,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]","['W CARSON ST', 'FRUSTUM ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST FRUSTUM ST
3290,40.45468635547113,-80.04110722202223,1.1538461538461535,0,31.66666666666667,10.0,3.0,2.0,['15204'],1,3.0,0,,0,0,0,0,1,"[2, 0, 2, 1, 1, 0, 3, 2, 3, 0, 0, 0, 1, 0]","['W CARSON ST', 'GLEN MAWR AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST GLEN MAWR AVE
3291,40.457569104721046,-80.04462561312204,0.2307692307692308,0,31.66666666666667,10.0,3.0,2.0,['15204'],1,3.0,0,,0,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]","['W CARSON ST', 'EDGECLIFF ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST EDGECLIFF ST
3292,40.46105233790174,-80.04963243009163,0.0,0,31.66666666666667,10.0,3.0,2.0,['15204'],1,3.0,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['W CARSON ST', 'SAGINAW ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST SAGINAW ST
3293,40.460630921841066,-80.04890355859042,0.2307692307692308,0,31.66666666666667,10.0,3.0,2.0,['15204'],1,3.0,0,,0,0,0,0,0,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['W CARSON ST', 'SANFORD ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST SANFORD ST
3294,40.460197927679246,-80.04816980790794,0.3076923076923077,0,31.66666666666667,10.0,3.0,2.0,['15204'],1,3.0,0,,0,0,0,0,0,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","['W CARSON ST', 'EARL ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST EARL ST
3295,40.458370149465814,-80.04566661684927,0.07692307692307693,0,31.66666666666667,10.0,3.0,2.0,['15204'],1,3.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['W CARSON ST', 'TELFORD ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST TELFORD ST
3296,40.453984920365954,-80.04044175586003,0.3076923076923077,0,31.66666666666667,10.0,3.0,2.0,['15204'],0,,0,,0,0,0,0,0,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['W CARSON ST', 'CASTALIA ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W CARSON ST CASTALIA ST
3297,40.465064509825204,-79.9156119313733,0.07692307692307693,1,25.0,0.0,4.0,2.0,['15206'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['CARVER ST', 'INDIANA WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARVER ST INDIANA WAY
3298,40.46574568406498,-79.91636990589942,0.0,0,25.0,0.0,3.0,2.0,['15206'],1,3.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARVER ST', 'LENORA ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARVER ST LENORA ST
3299,40.46283596346912,-79.91306254239359,0.07692307692307693,0,25.0,0.0,4.0,2.0,['15206'],1,2.0,0,,0,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARVER ST', 'PAULSON AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARVER ST PAULSON AVE
3300,40.461495614808435,-79.9113587173808,0.0,0,25.0,0.0,3.0,2.0,['15206'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARVER ST', 'SAGO WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARVER ST SAGO WAY
3301,40.464797304103044,-79.91529147809365,0.15384615384615385,1,25.0,0.0,4.0,2.0,['15206'],1,3.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]","['CARVER ST', 'LARIMER AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARVER ST LARIMER AVE
3302,40.46172360201319,-79.91179471406494,0.0,0,25.0,0.0,4.0,2.0,['15206'],1,2.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARVER ST', 'LOWELL ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARVER ST LOWELL ST
3303,40.46076577108856,-79.91103605557706,0.0,0,31.66666666666667,10.0,3.0,2.0,['15206'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CARVER ST', 'LINCOLN AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CARVER ST LINCOLN AVE
3304,40.47005126128795,-79.92385891763956,0.0,0,25.0,0.0,3.0,2.0,['15206'],0,,0,,0,2,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CASANOVA WAY', 'LIVERY WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CASANOVA WAY LIVERY WAY
3305,40.4692387823104,-79.92435494393831,0.0,0,25.0,0.0,2.0,2.0,['15206'],0,,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CASANOVA WAY', 'SNIVELY WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CASANOVA WAY SNIVELY WAY
3306,40.47187593511074,-79.92275911119582,0.0,0,25.0,0.0,4.0,2.0,['15206'],0,,0,,0,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CASANOVA WAY', 'JACKSON ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CASANOVA WAY JACKSON ST
3307,40.47265263183481,-79.92226728840801,0.0,0,25.0,0.0,3.0,2.0,['15206'],0,,0,,0,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CASANOVA WAY', 'PACA WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CASANOVA WAY PACA WAY
3308,40.47117497690301,-79.92320213047404,0.0,0,25.0,0.0,3.0,2.0,['15206'],0,,0,,0,4,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CASANOVA WAY', 'JANERO ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CASANOVA WAY JANERO ST
3309,40.41590888416562,-79.97106792412602,0.0,0,25.0,0.0,3.0,2.0,['15210'],0,,0,,0,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CASE WAY', 'SPRING ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CASE WAY SPRING ST
3310,40.41668695927733,-79.97101629264162,0.0,0,16.666666666666668,25.0,3.0,2.0,['15210'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CASE WAY', 'CHARCOT ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CASE WAY CHARCOT ST
3311,40.41363916517389,-79.97147370877694,0.07692307692307693,0,25.0,0.0,3.0,2.0,['15210'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['CASE WAY', 'TOPEKA ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CASE WAY TOPEKA ST
3312,40.47046788669793,-80.03145203620923,0.0,0,25.0,0.0,3.0,2.0,['15212'],1,3.0,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CASEMENT ST', 'HARTMAN ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CASEMENT ST HARTMAN ST
3313,40.470627208157524,-80.03057922721845,0.15384615384615385,0,31.66666666666667,10.0,3.0,2.0,['15212'],1,1.0,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","['CASEMENT ST', 'SHADELAND AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CASEMENT ST SHADELAND AVE
3314,40.47037475561133,-80.03196213985781,0.0,0,25.0,0.0,4.0,2.0,['15212'],1,1.0,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CASEMENT ST', 'MULLINS ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CASEMENT ST MULLINS ST
3315,40.46992078118383,-80.03371124592387,0.0,0,25.0,0.0,3.0,2.0,['15212'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CASEMENT ST', 'PLOUGH ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CASEMENT ST PLOUGH ST
3316,40.420602827850814,-79.89906877062802,0.0,0,18.0,34.0,4.0,2.0,['15218'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CASH WAY', 'COMMERCIAL ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CASH WAY COMMERCIAL ST
3317,40.41900384298043,-79.90029861327929,0.0,0,17.0,24.0,3.0,2.0,['15218'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CASH WAY', 'POCONO ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",CASH WAY POCONO ST
